Title,Location,Price,Area,Number_of_Rooms,Furnished,Kitchen type,Status,Garden surface,Swimming Pool
Apartment block for sale,Markgravelei 145,"€730,000",4 bedrooms | 220 m² ,4 bedrooms,No,Installed,Good,800 m² ,No
Apartment block for sale,1420 — Braine-l'Alleud,"€800,000",2 bedrooms | 440 m² ,2 bedrooms,No,Hyper equipped,Good,800 m² ,No
Exceptional property for sale,Kuilstraat 1,"€820,000",3 bedrooms | 397 m² ,3 bedrooms,No,Hyper equipped,As new,800 m² ,No
House for sale,Avenue du Pantheon 24,"€875,000",5 bedrooms | 375 m² ,5 bedrooms,No,Hyper equipped,To renovate,300 m² ,No
Villa for sale,Kastanjeweg 6,"€885,000",4 bedrooms | 320 m² ,4 bedrooms,No,Hyper equipped,As new,3000 m² ,No
Villa for sale,Stationsstraat 46,"€920,000",3 bedrooms | 324 m² ,3 bedrooms,No,Installed,As new,3000 m² ,No
House for sale,Baan 86,"€925,000",5 bedrooms | 2393 m² ,5 bedrooms,No,Installed,To renovate,3000 m² ,No
Town-house for sale,8300 — Knokke-Heist,"€972,000",4 bedrooms | 160 m² ,4 bedrooms,No,Installed,Good,3000 m² ,No
House for sale,6600 — Bastogne,"€980,000",12 bedrooms | 700 m² ,12 bedrooms,Yes,Hyper equipped,As new,3000 m² ,No
Villa for sale,Avenue de la Vecquée 17,"€1,225",7 bedrooms | 800 m² ,7 bedrooms,No,Hyper equipped,As new,4500 m² ,No
Villa for sale,Henri Jasparlaan 150,"€1,275",4 bedrooms | 575 m² ,4 bedrooms,No,Installed,As new,4500 m² ,No
Villa for sale,1330 — Rixensart,"€1,350",7 bedrooms | 350 m² ,7 bedrooms,No,Installed,As new,4500 m² ,Yes
House for sale,Bosmanslei 34,"€1,390",4 bedrooms | 375 m² ,4 bedrooms,No,Hyper equipped,As new,35 m² ,Yes
Mansion for sale,1190 — Forest,"€1,450",8 bedrooms | 516 m² ,8 bedrooms,No,Hyper equipped,Good,510 m² ,No
House for sale,8670 — Koksijde Sint-Idesbald,"€1,500",3 bedrooms | 256 m² ,3 bedrooms,No,USA hyper equipped,As new,304 m² ,No
Villa for sale,1420 — Braine-l'Alleud,"€1,690",5 bedrooms | 400 m² ,5 bedrooms,No,Installed,As new,304 m² ,No
House for sale,Oostkerkestraat 38,"€1,795",4 bedrooms | 337 m² ,4 bedrooms,No,Hyper equipped,As new,304 m² ,No
Villa for sale,J.F. Kennedylaan 24,"€1,985",4 bedrooms | 730 m² ,4 bedrooms,No,Hyper equipped,As new,304 m² ,No
Villa for sale,1180 — Uccle,"€1,995",4 bedrooms | 305 m² ,4 bedrooms,No,Hyper equipped,As new,304 m² ,No
House for sale,8300 — Knokke-Heist,"€2,275",6 bedrooms | 384 m² ,6 bedrooms,No,Hyper equipped,Just renovated,775 m² ,No
House for sale,1640 — Rhode-Saint-Genese,"€2,280",5 bedrooms | 390 m² ,5 bedrooms,No,Hyper equipped,As new,1300 m² ,No
Villa for sale,1180 — Uccle,"€2,600",5 bedrooms | 400 m² ,5 bedrooms,No,Hyper equipped,As new,700 m² ,No
House for sale,8500 — Kortrijk,"€2,650",10 bedrooms,10 bedrooms,No,USA semi equipped,Good,7254 m² ,No
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,656 m² ,No
House for sale,Rue &#201;mile Vandervelde 112,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,Good,601 m² ,No
Apartment for sale,Val Mèlèye 13 / 6A,"€95,000",1 bedroom | 36 m² ,1 bedroom,Yes,Installed,Good,601 m² ,No
Apartment block for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
Mixed-use building for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
House for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
House for sale,Pampertstraat 9,"€249,000",3 bedrooms | 180 m² ,3 bedrooms,No,Installed,To be done up,601 m² ,No
House for sale,Rue de la perle 36,"€125,000",140 m² ,140 m² square meters livable space,No,Installed,To renovate,601 m² ,No
Villa for sale,AVENUE DES POULES D'EAU 17,"€2,740",5 bedrooms | 620 m² ,5 bedrooms,No,USA installed,As new,601 m² ,No
House for sale,8300 — Knokke-Heist,"€4,350",5 bedrooms | 464 m² ,5 bedrooms,No,Hyper equipped,Good,42000 m² ,No
Exceptional property for sale,3080 — Tervuren,"€4,950",6 bedrooms | 728 m² ,6 bedrooms,No,Hyper equipped,Good,20066 m² ,No
Villa for sale,8300 — Knokke-Heist,"€5,250",5 bedrooms | 368 m² ,5 bedrooms,No,USA hyper equipped,As new,1143 m² ,No
House for sale,1050 — Ixelles,"€5,825",4 bedrooms | 873 m² ,4 bedrooms,No,USA hyper equipped,As new,1143 m² ,No
House for sale,"Beekstraat 19,","€289,000",3 bedrooms,3 bedrooms,No,Installed,Good,6 m² ,No
Exceptional property for sale,De Limburg Stirumlaan 151,"€555,000",4 bedrooms | 250 m² ,4 bedrooms,No,Installed,To be done up,6 m² ,No
House for sale,Boulevard de l'Ourthe 52,"€95,000",2 bedrooms | 104 m² ,2 bedrooms,No,Installed,To be done up,6 m² ,No
House for sale,Rue de Trazegnies 132,"€185,000",3 bedrooms | 133 m² ,3 bedrooms,No,Installed,Good,436 m² ,No
House for sale,Rue de la Baume 220,"€209,000",3 bedrooms | 160 m² ,3 bedrooms,No,Semi equipped,Good,436 m² ,No
Villa for sale,Rue Jamodenne 38,"€250,000",5 bedrooms | 210 m² ,5 bedrooms,No,Semi equipped,Good,436 m² ,No
House for sale,Provinciebaan 79,"€314,000",3 bedrooms | 160 m² ,3 bedrooms,No,Hyper equipped,Good,436 m² ,No
Apartment block for sale,Clos des Mesanges 4,"€710,000",5 bedrooms | 289 m² ,5 bedrooms,No,Installed,Good,1700 m² ,No
House for sale,Lichtenberglaan 59,"€229,000",2 bedrooms | 147 m² ,2 bedrooms,No,Installed,Good,1700 m² ,No
House for sale,Hongerstraat 1,"€375,000",3 bedrooms | 180 m² ,3 bedrooms,No,Hyper equipped,As new,1700 m² ,No
House for sale,Rue du Bois de Mont 225,"€269,000",3 bedrooms | 120 m² ,3 bedrooms,No,Installed,Good,300 m² ,No
House for sale,Bruggestraat 103-105,"€310,000",3 bedrooms | 181 m² ,3 bedrooms,No,USA installed,As new,300 m² ,No
Villa for sale,Rue Emile vandervelde 40,"€320,000",3 bedrooms | 257 m² ,3 bedrooms,No,Not installed,As new,430 m² ,Yes
House for sale,Heibloemstraat 88,"€333,000",3 bedrooms | 196 m² ,3 bedrooms,No,Installed,As new,30 m² ,Yes
House for sale,Heibloemstraat 88,"€348,000",3 bedrooms | 200 m² ,3 bedrooms,No,Installed,As new,52 m² ,Yes
House for sale,Provinciale Baan 65a,"€349,300",3 bedrooms | 189 m² ,3 bedrooms,No,Hyper equipped,As new,52 m² ,Yes
House for sale,Bruggestraat 103-105,"€350,000",3 bedrooms | 166 m² ,3 bedrooms,No,USA installed,As new,52 m² ,No
House for sale,Deerlijksestraat 79,"€353,050",3 bedrooms | 186 m² ,3 bedrooms,No,Hyper equipped,As new,200 m² ,No
House for sale,Deerlijksestraat 82,"€353,050",3 bedrooms | 186 m² ,3 bedrooms,No,Hyper equipped,As new,229 m² ,No
House for sale,Deerlijksestraat 78,"€353,050",3 bedrooms | 191 m² ,3 bedrooms,No,Hyper equipped,As new,163 m² ,No
House for sale,Orchideeënlaan 6 Box Lot 4,"€364,300",3 bedrooms | 164 m² ,3 bedrooms,No,Hyper equipped,As new,163 m² ,No
House for sale,Provinciale Baan 63a,"€365,700",3 bedrooms | 140 m² ,3 bedrooms,No,Hyper equipped,As new,163 m² ,No
House for sale,Breendonk-Dorp 96 Box W3,"€370,000",3 bedrooms | 130 m² ,3 bedrooms,No,Hyper equipped,As new,32 m² ,No
Town-house for sale,Corremansstraat 143,"€388,800",4 bedrooms | 216 m² ,4 bedrooms,No,Hyper equipped,As new,32 m² ,No
House for sale,Veeweidestraat 116 B,"€502,700",3 bedrooms | 195 m² ,3 bedrooms,No,Hyper equipped,As new,32 m² ,No
House for sale,Veeweidestraat 116 A,"€504,300",3 bedrooms | 195 m² ,3 bedrooms,No,Hyper equipped,As new,32 m² ,No
House for sale,Provinciale Baan 65b,"€548,000",3 bedrooms | 180 m² ,3 bedrooms,No,Hyper equipped,As new,32 m² ,No
House for sale,Rue Keyenveld 65,"€870,000",3 bedrooms | 175 m² ,3 bedrooms,No,USA installed,As new,32 m² ,Yes
House for sale,Graaf Jansdijk 195,"€895,000",3 bedrooms | 170 m² ,3 bedrooms,No,USA hyper equipped,As new,30 m² ,No
House for sale,Ruelle des Messes M6,"€269,900",3 bedrooms | 111 m² ,3 bedrooms,No,USA hyper equipped,As new,59 m² ,No
House for sale,"Zonnebekestraat 1,","€195,000",3 bedrooms | 155 m² ,3 bedrooms,No,Installed,To renovate,59 m² ,No
House for sale,Filips van de Elzaslaan 28,"€445,000",6 bedrooms | 350 m² ,6 bedrooms,No,Installed,Good,59 m² ,No
House for sale,rue de l'infante 41,"€645,000",6 bedrooms | 350 m² ,6 bedrooms,No,Semi equipped,Good,300 m² ,No
House for sale,1653 — Beersel,"€395,000",4 bedrooms | 165 m² ,4 bedrooms,No,Installed,Good,300 m² ,No
House for sale,Mussenhoevelaan 75A,"€476,000",5 bedrooms,5 bedrooms,No,Installed,As new,300 m² ,No
House for sale,Grote Steenweg 117,"€599,000",7 bedrooms | 431 m² ,7 bedrooms,No,Installed,To be done up,2200 m² ,No
Apartment block for sale,Maria-Theresiastraat 29,"€1,940",8 bedrooms,8 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,Heirweg 27,"€248,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,7000 — Mons,"€257,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,8800 — Roeselare,"€270,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,3740 — Bilzen,"€282,000",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,5004 — Bouge,"€304,997",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,George Ferréstraat,"€305,000",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,4621 — Retinne,"€305,127",3 - 5 bedrooms,3 - 5 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,Rue Des Xiv Vergess 226,"€310,846",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,Oude Baan 31,"€314,001",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,Sint-Lucasstraat 18,"€318,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
Adolphe Hullebroeckstraat,9600 — Ronse,"€320,000",3 bedrooms | 156 - 163 m² ,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,Veemarkt 88 C,"€325,601",4 bedrooms,4 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,3520 — Zonhoven,"€328,500",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,2830 — Willebroek,"€332,914",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,9800 — Astene,"€351,273",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,9290 — Berlare,"€363,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,8490 — Varsenare,"€365,000",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,8810 — Lichtervelde,"€368,160",3 - 4 bedrooms,3 - 4 bedrooms,No,Installed,To be done up,2200 m² ,No
Combattants de Templeuve,7520 — Templeuve,"€370,250",3 bedrooms | 148 m² ,3 bedrooms,No,Installed,To be done up,2200 m² ,No
Lotissement Signeulx,Rue du Bois 6,"€399,000",5 bedrooms | 240 m² ,5 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,3500 — Hasselt,"€410,000",3 bedrooms,3 bedrooms,No,Installed,To be done up,2200 m² ,No
New real estate project - Houses for sale,9000 — Gent,"€565,000",3 bedrooms | 151 m² ,3 bedrooms,No,Installed,To be done up,2200 m² ,No
Burenberg Uphill,Kaboutermansstraat 28,"€569,600",3 bedrooms | 144 m² ,3 bedrooms,No,Installed,To be done up,2200 m² ,No
Simmendans,Sint-Katelijnestraat 16-18,"€849,000",3 bedrooms | 240 m² ,3 bedrooms,No,Installed,To be done up,2200 m² ,No
House for sale,Rue Des Chèvres 16,"€214,990",1 bedroom | 140 m² ,1 bedroom,No,Installed,Just renovated,377 m² ,No
House for sale,Kortemarkstraat 3,"€360,000",3 bedrooms | 157 m² ,3 bedrooms,No,Installed,As new,14 m² ,No
House for sale,Jan Breydelstraat 55,"€465,000",4 bedrooms | 178 m² ,4 bedrooms,No,Installed,As new,14 m² ,No
Mixed-use building for sale,Rue Antoine Dansaert 177/181,"€2,000",8 bedrooms | 587 m² ,8 bedrooms,No,USA hyper equipped,Good,14 m² ,No
House for sale,Edingensesteenweg 726,"€270,000",3 bedrooms | 173 m² ,3 bedrooms,No,USA hyper equipped,Good,14 m² ,No
House for sale,"Doornenbilkstraat 25,","€489,000",4 bedrooms | 184 m² ,4 bedrooms,No,Installed,Good,600 m² ,No
House for sale,Rue Saint-Pierre 73,"€150,000",1 bedroom | 155 m² ,1 bedroom,No,Semi equipped,To renovate,109 m² ,No
House for sale,Outerstraat 34,"€355,000",3 bedrooms | 230 m² ,3 bedrooms,No,Installed,Just renovated,109 m² ,No
Villa for sale,Ronkenburgstraat 52,"€449,000",3 bedrooms | 240 m² ,3 bedrooms,No,Hyper equipped,Good,109 m² ,No
House for sale,Clos des Mesanges 4,"€710,000",5 bedrooms | 289 m² ,5 bedrooms,No,Installed,Good,1700 m² ,No
Villa for sale,1380 — Lasne,"€800,000",5 bedrooms | 425 m² ,5 bedrooms,No,Installed,Good,1700 m² ,No
Villa for sale,3078 — Everberg,"€850,000",5 bedrooms | 434 m² ,5 bedrooms,No,Hyper equipped,Good,1000 m² ,No
House for sale,"Engelstraat 33,","€299,000",4 bedrooms | 205 m² ,4 bedrooms,No,Installed,Good,1000 m² ,No
House for sale,Balansstraat 174,"€359,000",4 bedrooms | 202 m² ,4 bedrooms,No,Installed,Good,1000 m² ,No
House for sale,Wipstraat 49,"€459,000",2 bedrooms | 180 m² ,2 bedrooms,No,Installed,As new,160 m² ,No
House for sale,Rietstraat 18,"€475,000",3 bedrooms | 154 m² ,3 bedrooms,No,Hyper equipped,Good,130 m² ,No
House for sale,Lange Leemstraat 374,"€488,000",3 bedrooms | 146 m² ,3 bedrooms,No,USA hyper equipped,Good,48 m² ,No
Villa for sale,Mariënhovedreef 35,"€899,000",3 bedrooms | 302 m² ,3 bedrooms,Yes,Installed,As new,48 m² ,No
House for sale,Stationsstraat 70,"€215,000",3 bedrooms | 216 m² ,3 bedrooms,Yes,Semi equipped,Just renovated,276 m² ,No
House for sale,Botestraat 107,"€465,000",3 bedrooms | 177 m² ,3 bedrooms,No,Installed,Good,276 m² ,No
House for sale,Rue Beaufaulx 39,"€575,000",5 bedrooms | 244 m² ,5 bedrooms,No,Installed,As new,276 m² ,No
House for sale,Avenue de Beloeil 8,"€685,000",4 bedrooms | 170 m² ,4 bedrooms,No,Installed,Good,276 m² ,Yes
Villa for sale,Proche du centre 1,"€175,000",3 bedrooms | 135 m² ,3 bedrooms,No,Installed,To renovate,276 m² ,Yes
House for sale,Rue de Pontillas 298,"€265,000",3 bedrooms | 120 m² ,3 bedrooms,No,Installed,To be done up,276 m² ,Yes
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,To be done up,656 m² ,Yes
House for sale,Rue &#201;mile Vandervelde 112,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,To be done up,601 m² ,Yes
Apartment for sale,Val Mèlèye 13 / 6A,"€95,000",1 bedroom | 36 m² ,1 bedroom,Yes,Installed,To be done up,601 m² ,Yes
Apartment block for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,Yes
Mixed-use building for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,Yes
House for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,Yes
House for sale,Pampertstraat 9,"€249,000",3 bedrooms | 180 m² ,3 bedrooms,No,Installed,To be done up,601 m² ,Yes
House for sale,Rue de la perle 36,"€125,000",140 m² ,140 m² square meters livable space,No,Installed,To renovate,601 m² ,Yes
Villa for sale,rue de Bray 181,"€265,000",3 bedrooms | 152 m² ,3 bedrooms,No,Installed,Good,601 m² ,Yes
House for sale,7130 — BRAY,"€140,000",3 bedrooms | 227 m² ,3 bedrooms,No,Semi equipped,To be done up,601 m² ,Yes
House for sale,1400 — Nivelles,"€220,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To renovate,601 m² ,Yes
House for sale,1401 — Baulers,"€220,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To renovate,601 m² ,Yes
House for sale,Mandellaan 76,"€243,000",3 bedrooms | 115 m² ,3 bedrooms,No,Hyper equipped,Just renovated,55 m² ,No
House for sale,Bredestraat 233,"€247,500",4 bedrooms | 153 m² ,4 bedrooms,No,Hyper equipped,As new,55 m² ,No
House for sale,1400 — Nivelles,"€320,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To renovate,550 m² ,No
House for sale,1401 — Baulers,"€320,000",3 bedrooms | 110 m² ,3 bedrooms,No,Not installed,To renovate,550 m² ,No
House for sale,Rue de Gages 42,"€470,000",4 bedrooms | 267 m² ,4 bedrooms,No,Not installed,As new,550 m² ,No
House for sale,7350 — THULIN,"€110,000",2 bedrooms | 163 m² ,2 bedrooms,No,Semi equipped,To renovate,550 m² ,No
Mansion for sale,Du Chenois 20,"€139,000",3 bedrooms | 163 m² ,3 bedrooms,No,Not installed,To be done up,110 m² ,No
House for sale,Morekstraat 475,"€279,000",2 bedrooms | 112 m² ,2 bedrooms,No,Installed,Good,110 m² ,No
House for sale,Binnendelweg 26,"€365,000",3 bedrooms | 124 m² ,3 bedrooms,No,Installed,As new,110 m² ,No
House for sale,5150 — Floreffe,"€400,000",4 bedrooms | 206 m² ,4 bedrooms,No,Installed,To be done up,1600 m² ,No
House for sale,Diksmuidse Heerweg 26,"€435,000",3 bedrooms | 160 m² ,3 bedrooms,No,Installed,As new,1600 m² ,No
House for sale,Bieststraat 13B,"€460,000",4 bedrooms | 190 m² ,4 bedrooms,No,Installed,As new,1600 m² ,No
House for sale,8420 — De Haan,"€490,000",4 bedrooms | 187 m² ,4 bedrooms,Yes,Installed,As new,220 m² ,No
Farmhouse for sale,6791 — Guerlange,"€780,000",3 bedrooms | 290 m² ,3 bedrooms,No,USA hyper equipped,As new,220 m² ,No
House for sale,1380 — Ohain,"€980,000",4 bedrooms | 266 m² ,4 bedrooms,No,USA installed,As new,220 m² ,No
House for sale,Rue du Tiege 36,"€280,000",4 bedrooms | 200 m² ,4 bedrooms,No,USA semi equipped,Good,160 m² ,No
House for sale,Rue Gaie 1,"€295,000",3 bedrooms | 180 m² ,3 bedrooms,No,Semi equipped,To be done up,160 m² ,No
House for sale,"Markt 10,","€295,000",2 bedrooms | 159 m² ,2 bedrooms,No,Semi equipped,Good,160 m² ,No
Mansion for sale,Van Praetlei 62,"€349,000",3 bedrooms | 186 m² ,3 bedrooms,No,Semi equipped,Good,160 m² ,No
House for sale,Rue de la Wamme 6,"€39,000",2 bedrooms | 120 m² ,2 bedrooms,No,Not installed,Good,10 m² ,No
House for sale,7370 — Dour,"€59,000",3 bedrooms | 106 m² ,3 bedrooms,No,Not installed,To renovate,10 m² ,No
House for sale,Place Albert 1er 14,"€79,000",2 bedrooms | 130 m² ,2 bedrooms,No,Semi equipped,To renovate,10 m² ,No
House for sale,Route de Gosselies 219,"€80,000",2 bedrooms | 85 m² ,2 bedrooms,No,Not installed,To renovate,10 m² ,No
House for sale,Rue de Meuse 96,"€88,000",3 bedrooms | 95 m² ,3 bedrooms,No,Not installed,To renovate,10 m² ,No
House for sale,Rue Chevalier de la Barre 2,"€89,000",4 bedrooms | 140 m² ,4 bedrooms,No,Not installed,Good,10 m² ,No
House for sale,Rue la Brouck-Cité 49,"€94,000",4 bedrooms | 144 m² ,4 bedrooms,No,Not installed,To renovate,10 m² ,No
Villa for sale,Rue des Prêtres 7,"€355,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,To renovate,10 m² ,No
Villa for sale,Rue des Prêtres 9,"€375,000",4 bedrooms | 200 m² ,4 bedrooms,No,Not installed,To renovate,10 m² ,No
House for sale,Rue &#201;mile Vandervelde 112A,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,To renovate,656 m² ,No
House for sale,Rue &#201;mile Vandervelde 112,"€269,000",3 bedrooms | 134 m² ,3 bedrooms,No,Installed,To renovate,601 m² ,No
Apartment for sale,Val Mèlèye 13 / 6A,"€95,000",1 bedroom | 36 m² ,1 bedroom,Yes,Installed,To renovate,601 m² ,No
Apartment block for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
Mixed-use building for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
House for sale,Liebaardstraat 162,"€245,000",5 bedrooms | 350 m² ,5 bedrooms,No,Semi equipped,To renovate,601 m² ,No
